id,type,app,module,message,DES.src,DES.dst,TOPO.src,TOPO.dst,module.src,service,time_in,time_out,time_emit,time_reception
461,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10721.00002,10721.300019999999,10720.0,10721.00002
463,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10731.00002,10731.300019999999,10730.0,10731.00002
462,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10732.000039999999,10732.300039999998,10730.0,10732.000039999999
464,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10742.000039999999,10742.300039999998,10740.0,10742.000039999999
465,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10751.00002,10751.300019999999,10750.0,10751.00002
467,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10761.00002,10761.300019999999,10760.0,10761.00002
466,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10762.000039999999,10762.300039999998,10760.0,10762.000039999999
468,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10772.000039999999,10772.300039999998,10770.0,10772.000039999999
469,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10781.00002,10781.300019999999,10780.0,10781.00002
471,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10791.00002,10791.300019999999,10790.0,10791.00002
470,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10792.000039999999,10792.300039999998,10790.0,10792.000039999999
472,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10802.000039999999,10802.300039999998,10800.0,10802.000039999999
473,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10811.00002,10811.300019999999,10810.0,10811.00002
475,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10821.00002,10821.300019999999,10820.0,10821.00002
474,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10822.000039999999,10822.300039999998,10820.0,10822.000039999999
476,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10832.000039999999,10832.300039999998,10830.0,10832.000039999999
477,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10841.00002,10841.300019999999,10840.0,10841.00002
479,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10851.00002,10851.300019999999,10850.0,10851.00002
478,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10852.000039999999,10852.300039999998,10850.0,10852.000039999999
480,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10862.000039999999,10862.300039999998,10860.0,10862.000039999999
481,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10871.00002,10871.300019999999,10870.0,10871.00002
483,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10881.00002,10881.300019999999,10880.0,10881.00002
482,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10882.000039999999,10882.300039999998,10880.0,10882.000039999999
484,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10892.000039999999,10892.300039999998,10890.0,10892.000039999999
485,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10901.00002,10901.300019999999,10900.0,10901.00002
487,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10911.00002,10911.300019999999,10910.0,10911.00002
486,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10912.000039999999,10912.300039999998,10910.0,10912.000039999999
488,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10922.000039999999,10922.300039999998,10920.0,10922.000039999999
489,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10931.00002,10931.300019999999,10930.0,10931.00002
491,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10941.00002,10941.300019999999,10940.0,10941.00002
490,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10942.000039999999,10942.300039999998,10940.0,10942.000039999999
492,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10952.000039999999,10952.300039999998,10950.0,10952.000039999999
493,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10961.00002,10961.300019999999,10960.0,10961.00002
495,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,10971.00002,10971.300019999999,10970.0,10971.00002
494,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,10972.000039999999,10972.300039999998,10970.0,10972.000039999999
496,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,10982.000039999999,10982.300039999998,10980.0,10982.000039999999
497,COMP_M,5,5_01,M.USER.APP.5,12,6,4,0,None,0.3,10991.00002,10991.300019999999,10990.0,10991.00002
499,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11001.00002,11001.300019999999,11000.0,11001.00002
498,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11002.000039999999,11002.300039999998,11000.0,11002.000039999999
500,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11012.000039999999,11012.300039999998,11010.0,11012.000039999999
501,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11022.000039999999,11022.300039999998,11020.0,11022.000039999999
503,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11031.00002,11031.300019999999,11030.0,11031.00002
502,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11032.000039999999,11032.300039999998,11030.0,11032.000039999999
504,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11042.000039999999,11042.300039999998,11040.0,11042.000039999999
505,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11052.000039999999,11052.300039999998,11050.0,11052.000039999999
507,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11061.00002,11061.300019999999,11060.0,11061.00002
506,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11062.000039999999,11062.300039999998,11060.0,11062.000039999999
508,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11072.000039999999,11072.300039999998,11070.0,11072.000039999999
509,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11082.000039999999,11082.300039999998,11080.0,11082.000039999999
511,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11091.00002,11091.300019999999,11090.0,11091.00002
510,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11092.000039999999,11092.300039999998,11090.0,11092.000039999999
512,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11102.000039999999,11102.300039999998,11100.0,11102.000039999999
513,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11112.000039999999,11112.300039999998,11110.0,11112.000039999999
515,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11121.00002,11121.300019999999,11120.0,11121.00002
514,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11122.000039999999,11122.300039999998,11120.0,11122.000039999999
516,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11132.000039999999,11132.300039999998,11130.0,11132.000039999999
517,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11142.000039999999,11142.300039999998,11140.0,11142.000039999999
519,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11151.00002,11151.300019999999,11150.0,11151.00002
518,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11152.000039999999,11152.300039999998,11150.0,11152.000039999999
520,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11162.000039999999,11162.300039999998,11160.0,11162.000039999999
521,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11172.000039999999,11172.300039999998,11170.0,11172.000039999999
523,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11181.00002,11181.300019999999,11180.0,11181.00002
522,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11182.000039999999,11182.300039999998,11180.0,11182.000039999999
524,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11192.000039999999,11192.300039999998,11190.0,11192.000039999999
525,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11202.000039999999,11202.300039999998,11200.0,11202.000039999999
527,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11211.00002,11211.300019999999,11210.0,11211.00002
526,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11212.000039999999,11212.300039999998,11210.0,11212.000039999999
528,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11222.000039999999,11222.300039999998,11220.0,11222.000039999999
529,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11232.000039999999,11232.300039999998,11230.0,11232.000039999999
531,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11241.00002,11241.300019999999,11240.0,11241.00002
530,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11242.000039999999,11242.300039999998,11240.0,11242.000039999999
532,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11252.000039999999,11252.300039999998,11250.0,11252.000039999999
533,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11262.000039999999,11262.300039999998,11260.0,11262.000039999999
535,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11271.00002,11271.300019999999,11270.0,11271.00002
534,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11272.000039999999,11272.300039999998,11270.0,11272.000039999999
536,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11282.000039999999,11282.300039999998,11280.0,11282.000039999999
537,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11292.000039999999,11292.300039999998,11290.0,11292.000039999999
539,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11301.00002,11301.300019999999,11300.0,11301.00002
538,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11302.000039999999,11302.300039999998,11300.0,11302.000039999999
540,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11312.000039999999,11312.300039999998,11310.0,11312.000039999999
541,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11322.000039999999,11322.300039999998,11320.0,11322.000039999999
543,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11331.00002,11331.300019999999,11330.0,11331.00002
542,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11332.000039999999,11332.300039999998,11330.0,11332.000039999999
544,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11342.000039999999,11342.300039999998,11340.0,11342.000039999999
545,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11352.000039999999,11352.300039999998,11350.0,11352.000039999999
547,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11361.00002,11361.300019999999,11360.0,11361.00002
546,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11362.000039999999,11362.300039999998,11360.0,11362.000039999999
548,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11372.000039999999,11372.300039999998,11370.0,11372.000039999999
549,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11382.000039999999,11382.300039999998,11380.0,11382.000039999999
551,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11391.00002,11391.300019999999,11390.0,11391.00002
550,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11392.000039999999,11392.300039999998,11390.0,11392.000039999999
552,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11402.000039999999,11402.300039999998,11400.0,11402.000039999999
553,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11412.000039999999,11412.300039999998,11410.0,11412.000039999999
555,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11421.00002,11421.300019999999,11420.0,11421.00002
554,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11422.000039999999,11422.300039999998,11420.0,11422.000039999999
556,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11432.000039999999,11432.300039999998,11430.0,11432.000039999999
557,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11442.000039999999,11442.300039999998,11440.0,11442.000039999999
559,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11451.00002,11451.300019999999,11450.0,11451.00002
558,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11452.000039999999,11452.300039999998,11450.0,11452.000039999999
560,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11462.000039999999,11462.300039999998,11460.0,11462.000039999999
561,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11472.000039999999,11472.300039999998,11470.0,11472.000039999999
563,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11481.00002,11481.300019999999,11480.0,11481.00002
562,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11482.000039999999,11482.300039999998,11480.0,11482.000039999999
564,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11492.000039999999,11492.300039999998,11490.0,11492.000039999999
565,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11502.000039999999,11502.300039999998,11500.0,11502.000039999999
567,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11511.00002,11511.300019999999,11510.0,11511.00002
566,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11512.000039999999,11512.300039999998,11510.0,11512.000039999999
568,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11522.000039999999,11522.300039999998,11520.0,11522.000039999999
569,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11532.000039999999,11532.300039999998,11530.0,11532.000039999999
571,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11541.00002,11541.300019999999,11540.0,11541.00002
570,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11542.000039999999,11542.300039999998,11540.0,11542.000039999999
572,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11552.000039999999,11552.300039999998,11550.0,11552.000039999999
573,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11562.000039999999,11562.300039999998,11560.0,11562.000039999999
575,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11571.00002,11571.300019999999,11570.0,11571.00002
574,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11572.000039999999,11572.300039999998,11570.0,11572.000039999999
576,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11582.000039999999,11582.300039999998,11580.0,11582.000039999999
577,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11592.000039999999,11592.300039999998,11590.0,11592.000039999999
579,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11601.00002,11601.300019999999,11600.0,11601.00002
578,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11602.000039999999,11602.300039999998,11600.0,11602.000039999999
580,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11612.000039999999,11612.300039999998,11610.0,11612.000039999999
581,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11622.000039999999,11622.300039999998,11620.0,11622.000039999999
583,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11631.00002,11631.300019999999,11630.0,11631.00002
582,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11632.000039999999,11632.300039999998,11630.0,11632.000039999999
584,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11642.000039999999,11642.300039999998,11640.0,11642.000039999999
585,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11652.000039999999,11652.300039999998,11650.0,11652.000039999999
587,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11661.00002,11661.300019999999,11660.0,11661.00002
586,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11662.000039999999,11662.300039999998,11660.0,11662.000039999999
588,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11672.000039999999,11672.300039999998,11670.0,11672.000039999999
589,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11682.000039999999,11682.300039999998,11680.0,11682.000039999999
591,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11691.00002,11691.300019999999,11690.0,11691.00002
590,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11692.000039999999,11692.300039999998,11690.0,11692.000039999999
592,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11702.000039999999,11702.300039999998,11700.0,11702.000039999999
593,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11712.000039999999,11712.300039999998,11710.0,11712.000039999999
595,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11721.00002,11721.300019999999,11720.0,11721.00002
594,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11722.000039999999,11722.300039999998,11720.0,11722.000039999999
596,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11732.000039999999,11732.300039999998,11730.0,11732.000039999999
597,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11742.000039999999,11742.300039999998,11740.0,11742.000039999999
599,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11751.00002,11751.300019999999,11750.0,11751.00002
598,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11752.000039999999,11752.300039999998,11750.0,11752.000039999999
600,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11762.000039999999,11762.300039999998,11760.0,11762.000039999999
601,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11772.000039999999,11772.300039999998,11770.0,11772.000039999999
603,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11781.00002,11781.300019999999,11780.0,11781.00002
602,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11782.000039999999,11782.300039999998,11780.0,11782.000039999999
604,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11792.000039999999,11792.300039999998,11790.0,11792.000039999999
605,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11802.000039999999,11802.300039999998,11800.0,11802.000039999999
607,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11811.00002,11811.300019999999,11810.0,11811.00002
606,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11812.000039999999,11812.300039999998,11810.0,11812.000039999999
608,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11822.000039999999,11822.300039999998,11820.0,11822.000039999999
609,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11832.000039999999,11832.300039999998,11830.0,11832.000039999999
611,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11841.00002,11841.300019999999,11840.0,11841.00002
610,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11842.000039999999,11842.300039999998,11840.0,11842.000039999999
612,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11852.000039999999,11852.300039999998,11850.0,11852.000039999999
613,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11862.000039999999,11862.300039999998,11860.0,11862.000039999999
615,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11871.00002,11871.300019999999,11870.0,11871.00002
614,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11872.000039999999,11872.300039999998,11870.0,11872.000039999999
616,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11882.000039999999,11882.300039999998,11880.0,11882.000039999999
617,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11892.000039999999,11892.300039999998,11890.0,11892.000039999999
619,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11901.00002,11901.300019999999,11900.0,11901.00002
618,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11902.000039999999,11902.300039999998,11900.0,11902.000039999999
620,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11912.000039999999,11912.300039999998,11910.0,11912.000039999999
621,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11922.000039999999,11922.300039999998,11920.0,11922.000039999999
623,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11931.00002,11931.300019999999,11930.0,11931.00002
622,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11932.000039999999,11932.300039999998,11930.0,11932.000039999999
624,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11942.000039999999,11942.300039999998,11940.0,11942.000039999999
625,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11952.000039999999,11952.300039999998,11950.0,11952.000039999999
627,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11961.00002,11961.300019999999,11960.0,11961.00002
626,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11962.000039999999,11962.300039999998,11960.0,11962.000039999999
628,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,11972.000039999999,11972.300039999998,11970.0,11972.000039999999
629,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,11982.000039999999,11982.300039999998,11980.0,11982.000039999999
631,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,11991.00002,11991.300019999999,11990.0,11991.00002
630,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,11992.000039999999,11992.300039999998,11990.0,11992.000039999999
632,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12002.000039999999,12002.300039999998,12000.0,12002.000039999999
633,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12012.000039999999,12012.300039999998,12010.0,12012.000039999999
635,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12021.00002,12021.300019999999,12020.0,12021.00002
634,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12022.000039999999,12022.300039999998,12020.0,12022.000039999999
637,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12032.000039999999,12032.300039999998,12030.0,12032.000039999999
636,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12033.000059999998,12033.300059999998,12030.0,12033.000059999998
638,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12042.000039999999,12042.300039999998,12040.0,12042.000039999999
640,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12051.00002,12051.300019999999,12050.0,12051.00002
639,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12052.000039999999,12052.300039999998,12050.0,12052.000039999999
642,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12062.000039999999,12062.300039999998,12060.0,12062.000039999999
641,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12063.000059999998,12063.300059999998,12060.0,12063.000059999998
643,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12072.000039999999,12072.300039999998,12070.0,12072.000039999999
645,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12081.00002,12081.300019999999,12080.0,12081.00002
644,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12082.000039999999,12082.300039999998,12080.0,12082.000039999999
647,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12092.000039999999,12092.300039999998,12090.0,12092.000039999999
646,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12093.000059999998,12093.300059999998,12090.0,12093.000059999998
648,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12102.000039999999,12102.300039999998,12100.0,12102.000039999999
650,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12111.00002,12111.300019999999,12110.0,12111.00002
649,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12112.000039999999,12112.300039999998,12110.0,12112.000039999999
652,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12122.000039999999,12122.300039999998,12120.0,12122.000039999999
651,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12123.000059999998,12123.300059999998,12120.0,12123.000059999998
653,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12132.000039999999,12132.300039999998,12130.0,12132.000039999999
655,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12141.00002,12141.300019999999,12140.0,12141.00002
654,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12142.000039999999,12142.300039999998,12140.0,12142.000039999999
657,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12152.000039999999,12152.300039999998,12150.0,12152.000039999999
656,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12153.000059999998,12153.300059999998,12150.0,12153.000059999998
658,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12162.000039999999,12162.300039999998,12160.0,12162.000039999999
660,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12171.00002,12171.300019999999,12170.0,12171.00002
659,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12172.000039999999,12172.300039999998,12170.0,12172.000039999999
662,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12182.000039999999,12182.300039999998,12180.0,12182.000039999999
661,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12183.000059999998,12183.300059999998,12180.0,12183.000059999998
663,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12192.000039999999,12192.300039999998,12190.0,12192.000039999999
665,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12201.00002,12201.300019999999,12200.0,12201.00002
664,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12202.000039999999,12202.300039999998,12200.0,12202.000039999999
667,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12212.000039999999,12212.300039999998,12210.0,12212.000039999999
666,COMP_M,2,2_01,M.USER.APP.2,13,3,13,0,None,0.3,12213.000059999998,12213.300059999998,12210.0,12213.000059999998
668,COMP_M,5,5_01,M.USER.APP.5,12,6,6,0,None,0.3,12222.000039999999,12222.300039999998,12220.0,12222.000039999999
670,COMP_M,6,6_01,M.USER.APP.6,9,7,8,0,None,0.3,12231.00002,12231.300019999999,12230.0,12231.00002
669,COMP_M,6,6_01,M.USER.APP.6,11,7,9,0,None,0.3,12232.000039999999,12232.300039999998,12230.0,12232.000039999999
672,COMP_M,6,6_01,M.USER.APP.6,10,7,20,0,None,0.3,12242.000039999999,12242.300039999998,12240.0,12242.000039999999
